순번,구,가맹점,주소,동
3839,유성구,시크릿,"대전광역시 유성구 구즉로52번길 3, 1층 (송강동)",송강동
5221,서구,시크릿 산부인과,"대전광역시 서구 청사서로 46, 3층 (월평동)",월평동
23468,중구,시크릿뷰티,"대전광역시 중구 대종로 498, 1층 (은행동)",은행동
30644,유성구,시크릿스튜디오,대전광역시 유성구 문지로 6-1 (도룡동),도룡동
27268,유성구,시크릿키친,"대전광역시 유성구 관들5길 77-28, 지상1층 (관평동)",관평동
30936,서구,시크릿타임,"대전광역시 서구 문정로 77, 327호 (탄방동,로데오타운)",탄방동
8638,중구,시크릿플레이스,"대전광역시 중구 대흥로169번길 15, 2층 (대흥동)",대흥동
21086,동구,시크릿헤어,"대전광역시 동구 백룡로6번길 65, 1층 (대동,만두리아)",대동
25804,서구,시크릿헤어크리닉,"대전광역시 서구 가수원로 64, 1층 (가수원동)",가수원동
11740,대덕구,시크헤어,"대전광역시 대덕구 계족로564번길 29, 1층 (중리동)",중리동
2942,서구,시텐노,"대전광역시 서구 갈마로69번길 25, 1층 (갈마동)",갈마동
1850,서구,시트 케어,"대전광역시 서구 괴정로 187, 1층 101호 (용문동,대광빌라)",용문동
27901,동구,시트하우스,대전광역시 동구 선화로 192 (중동),중동
19509,서구,시티내과방사선과,"대전광역시 서구 둔산로 76, 7층 (둔산동,시티크리닉)",둔산동
36876,서구,시티성형외과,대전광역시 서구 둔산로 76 (둔산동),둔산동
9658,유성구,시티스킨화장품,"대전광역시 유성구 도안대로 591, 301호 (봉명동,명동프라자)",봉명동
27525,유성구,시티식당,"대전광역시 유성구 엑스포로123번길 65-38, 1층 116호 (도룡동,스마트시티)",도룡동
12681,서구,시티약국,"대전광역시 서구 둔산로 76, 1층 (둔산동,시티크리닉)",둔산동
36681,서구,시티에스에이(CTSA),"대전광역시 서구 둔산로 15, 112동 306호 (둔산동,향촌아파트)",둔산동
19502,서구,시티의료기,"대전광역시 서구 둔산로 76, 801호 (둔산동,시티크리닉)",둔산동
3806,서구,시티재활의학과의원,"대전광역시 서구 둔산로 76, 4층 (둔산동,시티크리닉)",둔산동
13267,서구,시티치과의원,"대전광역시 서구 둔산로 76, 5층 (둔산동,시티빌딩)",둔산동
9610,유성구,시티팜약국,"대전광역시 유성구 도안대로 591, 102호 (봉명동)",봉명동
9623,유성구,시티피부과의원,"대전광역시 유성구 도안대로 591, 301호 (봉명동,명동프라자)",봉명동
1864,서구,시하 헤어,"대전광역시 서구 정림동로7번길 28-13, 2층 (정림동)",정림동
19183,동구,시현상사,"대전광역시 동구 대전로316번길 10, 102호 (대성동,그린나래빌)",대성동
36544,대덕구,시형헤어스케치,"대전광역시 대덕구 신탄진동로23번길 41, 1층 (신탄진동)",신탄진동
21333,유성구,시호루,"대전광역시 유성구 학하중앙로 21, 102호 (덕명동)",덕명동
37523,중구,식껍대흥점,"대전광역시 중구 보문로260번길 26, 1층 (대흥동)",대흥동
39807,서구,식당도리가,"대전광역시 서구 둔산로74번길12, 1층 (둔산동)",둔산동
39808,서구,식당도리가,"대전광역시 서구 만년로 79, 1층 (만년동)",만년동
22474,유성구,식당아삼삼,"대전광역시 유성구 대학로145번길 25, 1층 102호 (궁동)",궁동
11575,중구,식도원버섯마을,"대전광역시 중구 대종로333번길 15, 1층 (부사동)",부사동
29996,유성구,식물농장 뽀은이네집,대전광역시 유성구 와룡로37번길 8 (송강동),송강동
34043,동구,식물보다,"대전광역시 동구 은어송로 116, 상가동 104호 (가오동,은어송마을4단지)",가오동
37771,유성구,식사준비 대전노은반석점,"대전광역시 유성구 은구비남로33번길 5, 106호 (지족동,경남아너스빌2)",지족동
28998,서구,식생활개선요리연구소,"대전광역시 서구 청사로 281, 1층 115호 (둔산동,샘머리아파트 제주상가)",둔산동
32614,서구,식스팩토리,"대전광역시 서구 원도안로179번길 22-34, 101호 (도안동)",도안동
28918,서구,식신생선구이,대전광역시 서구 동서대로 1138 (변동),변동
27356,동구,식장산갈비,대전광역시 동구 신기로101번길 30-7 (가오동),가오동
15927,동구,식장산석갈비,"대전광역시 동구 세천공원로 43, 1층 (세천동)",세천동
36069,동구,식탁위반찬,"대전광역시 동구 옥천로176번길 18, 1층 103호 (판암동)",판암동
34225,유성구,식풍경,대전광역시 유성구 노은서로 145-19 (지족동),지족동
19107,대덕구,식풍경대화점,"대전광역시 대덕구 동심5길 3,1층(대화동)",대화동
9750,유성구,식후경,"대전광역시 유성구 북유성대로 393,(외삼동)",외삼동
39629,대덕구,신 가나안 총판매,"대전광역시 대덕구 우암로450번길10, 1동 202호 (비래동,청양아파트)",비래동
4279,서구,신 미용실,대전광역시 서구 갈마로 244 (내동),내동
4142,중구,신 옛날 양푼이 동태 대구찌개,"대전광역시 중구 대둔산로 313, 1층 (사정동)",사정동
6211,대덕구,신 오정고기 마을,대전광역시 대덕구 오정로63번길 31 (오정동),오정동
5324,중구,신 플라워,대전광역시 중구 문화로 32 (산성동),산성동
4963,대덕구,신 할매닭발 한남대점,"대전광역시 대덕구 중리남로 25, 1층 (중리동)",중리동
2290,서구,신가네,"대전광역시 서구 가장로 20, 1층 (괴정동)",괴정동
